Borough,Park or Playground,Week Start Date,Week End date,Sunday Attendance,Monday Attendance,Tuesday Attendance,Wednesday Attendance,Thursday Attendance,Friday Attendance,Saturday Attendance,Total Attendance
Bronx,Tiffany Playground,07/15/2018,07/21/2018,0,0,15,75,65,45,25,225
Bronx,Tremont Park,07/15/2018,07/21/2018,0,0,20,0,55,80,60,215
Bronx,Barreto Playground - CPI,07/15/2018,07/21/2018,0,0,45,60,30,68,80,283
Bronx,Rev. James Polite Playground - CPI,07/15/2018,07/21/2018,0,0,12,14,11,17,16,70
Bronx,Slattery Playground - CPI,07/15/2018,07/21/2018,0,0,50,60,70,0,80,260
Bronx,St. James Park,07/15/2018,07/21/2018,0,0,130,160,160,150,200,800
Bronx,Claremont Park,07/15/2018,07/21/2018,0,0,30,0,40,0,45,115
Bronx,Horseshoe Playground - CPI,07/15/2018,07/21/2018,0,0,12,28,26,31,0,97
Bronx,Dawson Playground - CPI,07/15/2018,07/21/2018,0,0,10,60,50,49,55,224
Bronx,Mott Playground - CPI,07/15/2018,07/21/2018,0,0,12,26,21,20,18,97
Queens,Colden Playground - CPI,07/08/2018,07/14/2018,0,0,0,0,130,0,100,230
Queens,Juniper Park,07/08/2018,07/14/2018,0,0,0,0,162,77,149,388
Queens,Yellowstone Park,07/08/2018,07/14/2018,0,0,0,83,95,78,0,256
Queens,Beach 59th Street Playground - CPI,07/08/2018,07/14/2018,0,0,90,72,86,100,150,498
Queens,Bayswater Park - CPI,07/08/2018,07/14/2018,0,0,118,137,96,88,102,541
Queens,Beach 30th Playground - CPI,07/08/2018,07/14/2018,0,0,55,42,200,150,175,622
Queens,Brookville Playground,07/08/2018,07/14/2018,0,0,40,50,107,144,22,363
Queens,Mauro Playground,07/08/2018,07/14/2018,0,0,25,10,10,0,0,45
Queens,London Planetree,07/08/2018,07/14/2018,0,0,121,147,182,169,247,866
Queens,Lower Highland Playground,07/08/2018,07/14/2018,0,0,0,0,110,32,0,142
Queens,Lower Highland Playground,07/08/2018,07/14/2018,0,0,180,130,90,85,100,585
Queens,Rufus King Park,07/08/2018,07/14/2018,0,0,208,0,184,220,236,848
Queens,Queensbridge Park,07/08/2018,07/14/2018,0,0,57,31,102,0,88,278
Queens,Buz O'Rourke,07/08/2018,07/14/2018,0,0,20,15,30,15,50,130
Queens,Maple Playground - CPI,07/08/2018,07/14/2018,0,0,200,200,200,250,300,1150
Queens,Playground for All Children - CPI,07/08/2018,07/14/2018,0,0,0,344,232,80,161,817
Queens,Lou Lodati Playground (Torsney Plygd),07/08/2018,07/14/2018,0,0,0,0,0,135,125,260
Queens,Charybdis Playground - CPI,07/08/2018,07/14/2018,0,0,101,112,96,117,82,508
Queens,Bowne Park,07/08/2018,07/14/2018,0,0,135,123,156,0,0,414
Brooklyn,Sternberg Park - CPI,05/20/2018,05/26/2018,0,0,41,38,32,44,39,194
Brooklyn,Sternberg Park - CPI,05/13/2018,05/19/2018,0,0,33,40,32,29,34,168
Brooklyn,St Andrew's Playground - CPI,07/01/2018,07/07/2018,0,70,55,0,59,73,71,328
Brooklyn,St Andrew's Playground - CPI,06/24/2018,06/30/2018,0,0,50,55,60,55,59,279
Brooklyn,St Andrew's Playground - CPI,06/17/2018,06/23/2018,0,0,50,50,60,45,60,265
Brooklyn,St Andrew's Playground - CPI,06/10/2018,06/16/2018,0,0,71,72,68,65,69,345
Brooklyn,St Andrew's Playground - CPI,06/03/2018,06/09/2018,0,0,70,63,67,60,65,325
Brooklyn,St Andrew's Playground - CPI,05/27/2018,06/02/2018,0,0,55,60,65,45,40,265
Brooklyn,St Andrew's Playground - CPI,05/20/2018,05/26/2018,0,0,45,50,55,60,60,270
Brooklyn,St Andrew's Playground - CPI,05/13/2018,05/19/2018,0,0,57,51,49,50,55,262
Brooklyn,St Andrew's Playground - CPI,05/06/2018,05/12/2018,0,0,60,65,67,55,53,300
Brooklyn,St Andrew's Playground - CPI,05/01/2018,05/05/2018,0,0,55,55,60,47,60,277
Brooklyn,Seth Low - CPI,05/27/2018,06/02/2018,0,0,60,54,49,50,44,257
Brooklyn,Seth Low - CPI,05/20/2018,05/26/2018,0,0,50,35,47,30,55,217
Brooklyn,Seth Low - CPI,05/13/2018,05/19/2018,0,0,45,50,55,45,37,232
Staten Island,McDonalds Playground,07/08/2018,07/14/2018,0,0,0,75,80,80,0,235
Staten Island,McDonalds Playground,07/01/2018,07/07/2018,0,0,0,0,75,80,90,245
Staten Island,McDonalds Playground,06/24/2018,06/30/2018,0,0,70,75,65,80,90,380
Staten Island,McDonalds Playground,06/17/2018,06/23/2018,0,0,50,45,55,60,75,285
Staten Island,McDonalds Playground,06/10/2018,06/16/2018,0,0,55,45,40,60,85,285
Staten Island,McDonalds Playground,06/03/2018,06/09/2018,0,0,0,60,45,70,80,255
Staten Island,McDonalds Playground,05/27/2018,06/02/2018,0,0,50,55,60,60,80,305
Staten Island,Mariners Harbor Playground,06/24/2018,06/30/2018,0,0,30,35,26,40,40,171
Staten Island,Mariners Harbor Playground,06/17/2018,06/23/2018,0,0,20,25,23,30,40,138
Staten Island,Mariners Harbor Playground,06/10/2018,06/16/2018,0,0,20,15,25,0,34,94
Staten Island,Mariners Harbor Playground,06/03/2018,06/09/2018,0,0,34,20,20,25,35,134
Staten Island,Mariners Harbor Playground,05/27/2018,06/02/2018,0,0,27,0,20,30,40,117
Staten Island,Mariners Harbor Playground,05/20/2018,05/26/2018,0,0,16,11,30,25,30,112
Staten Island,Mariners Harbor Playground,05/13/2018,05/19/2018,0,0,30,22,28,38,20,138
Staten Island,Mariners Harbor Playground,05/06/2018,05/12/2018,0,0,0,20,35,0,40,95
Staten Island,Mariners Harbor Playground,04/29/2018,05/05/2018,0,0,35,30,30,45,45,185
Staten Island,Faber Park - CPI,05/20/2018,05/26/2018,0,0,30,25,28,27,45,155
Staten Island,Faber Park - CPI,05/13/2018,05/19/2018,0,0,11,25,22,30,40,128
Staten Island,Faber Park - CPI,05/06/2018,05/12/2018,0,0,15,25,20,15,40,115
Staten Island,Faber Park - CPI,04/29/2018,05/05/2018,0,0,25,20,22,25,20,112
Manhattan,J Hood Wright - CPI,07/01/2018,07/07/2018,0,430,0,0,0,0,530,960
Manhattan,St. Nicholas playground - CPI,07/01/2018,07/07/2018,0,88,0,0,57,65,49,259
Manhattan,Raoul Wallenberg Playground - CPI,07/01/2018,07/07/2018,0,110,0,0,125,0,108,343
Manhattan,Jackie Robinson Playground - CPI,07/01/2018,07/07/2018,0,110,0,0,100,100,95,405
Manhattan,Carmansville Playground - CPI,07/01/2018,07/07/2018,0,400,0,0,580,420,550,1950
Manhattan,Seward Park - CPI,07/01/2018,07/07/2018,0,350,0,0,650,65,0,1065
Manhattan,"Martin Luther King, Jr. Playground - CPI",07/01/2018,07/07/2018,0,50,0,0,60,0,80,190
Manhattan,Carmansville Playground - CPI,06/24/2018,06/30/2018,0,0,420,460,510,580,600,2570
Manhattan,Thomas Jefferson Park,07/01/2018,07/07/2018,0,110,0,0,88,8,0,206
Bronx,Rev. James Polite Playground - CPI,07/08/2018,07/14/2018,0,0,31,34,37,45,50,197
Staten Island,De Matti Park - CPI,07/08/2018,07/14/2018,0,0,146,83,103,88,113,533
Staten Island,De Matti Park - CPI,07/01/2018,07/07/2018,0,0,0,0,86,55,90,231
Staten Island,De Matti Park - CPI,06/24/2018,06/30/2018,0,0,56,50,0,40,75,221
Staten Island,De Matti Park - CPI,06/17/2018,06/23/2018,0,0,0,75,60,79,85,299
Staten Island,De Matti Park - CPI,06/10/2018,06/16/2018,0,0,40,45,30,69,85,269
Staten Island,De Matti Park - CPI,06/03/2018,06/09/2018,0,0,55,48,50,39,60,252
Staten Island,De Matti Park - CPI,05/27/2018,06/02/2018,0,0,50,46,55,35,50,236
Staten Island,De Matti Park - CPI,05/20/2018,05/26/2018,0,0,70,68,60,46,60,304
Staten Island,Dugan Playground,07/08/2018,07/14/2018,0,0,50,68,55,75,86,334
Staten Island,Schmul Playground,07/08/2018,07/14/2018,0,0,75,80,67,85,75,382
Staten Island,Schmul Playground,07/01/2018,07/07/2018,0,0,0,0,0,0,67,67
Bronx,Claremont Park,07/08/2018,07/14/2018,0,0,35,50,40,35,40,200
Bronx,St Mary's East Playground,07/08/2018,07/14/2018,0,0,40,45,38,50,20,193
Bronx,St. James Park,07/08/2018,07/14/2018,0,0,295,310,270,280,190,1345
Bronx,Tremont Park,07/08/2018,07/14/2018,0,0,73,85,80,90,50,378
Bronx,Slattery Playground - CPI,07/08/2018,07/14/2018,0,0,100,100,100,90,90,480
Bronx,Abrams Playground,07/08/2018,07/14/2018,0,0,100,95,95,88,110,488
Bronx,Zimmerman Playground,07/08/2018,07/14/2018,0,0,119,176,86,81,120,582
Bronx,PFC Lozada Playground - CPI,07/08/2018,07/14/2018,0,0,47,51,51,47,0,196
Bronx,Dawson Playground - CPI,07/08/2018,07/14/2018,0,0,63,65,47,59,82,316
Bronx,Willis Playground - CPI,07/08/2018,07/14/2018,0,0,30,40,50,25,50,195
Bronx,Martin Van Buren Playground,07/08/2018,07/14/2018,0,0,80,130,120,160,140,630
Bronx,Mott Playground - CPI,07/08/2018,07/14/2018,0,0,29,26,31,26,24,136
Bronx,Horseshoe Playground - CPI,07/08/2018,07/14/2018,0,0,31,34,37,45,50,197
Bronx,Clark Playground - CPI,07/08/2018,07/14/2018,0,0,23,19,16,14,0,72
Bronx,Tiffany Playground,07/08/2018,07/14/2018,0,0,33,65,35,50,0,183
Bronx,Barreto Playground - CPI,07/08/2018,07/14/2018,0,0,0,0,30,50,46,126
Bronx,Loreto Playground,07/08/2018,07/14/2018,0,0,15,20,18,0,45,98
Staten Island,PS 14/Stapleton Playground,07/08/2018,07/14/2018,0,0,125,98,110,0,0,333
Staten Island,PS 14/Stapleton Playground,07/01/2018,07/07/2018,0,0,0,0,120,110,135,365
Staten Island,Christopher J. Igneri Playground - CPI,06/03/2018,06/09/2018,55,45,70,0,0,90,0,260
Staten Island,Christopher J. Igneri Playground - CPI,05/20/2018,05/26/2018,55,63,0,0,35,42,0,195
Staten Island,Christopher J. Igneri Playground - CPI,07/01/2018,07/07/2018,63,102,0,0,97,113,0,375
Staten Island,Christopher J. Igneri Playground - CPI,06/24/2018,06/30/2018,112,116,156,0,132,204,0,720
Staten Island,Christopher J. Igneri Playground - CPI,06/17/2018,06/23/2018,86,0,0,0,0,204,0,290
Staten Island,Christopher J. Igneri Playground - CPI,06/10/2018,06/16/2018,90,113,132,0,156,102,0,593
Queens,Rufus King Park,07/01/2018,07/07/2018,0,0,0,0,163,98,209,470
Queens,Bowne Park,07/01/2018,07/07/2018,0,0,0,0,0,68,135,203
Queens,Maple Playground - CPI,07/01/2018,07/07/2018,0,0,0,0,120,150,200,470
Queens,Hoover - Manton Playgrounds,07/01/2018,07/07/2018,0,0,0,0,87,117,72,276
Queens,Buz O'Rourke,07/01/2018,07/07/2018,0,0,0,0,40,15,35,90
Queens,Playground for All Children - CPI,07/01/2018,07/07/2018,0,0,0,0,194,75,321,590
Queens,Linden Park,07/01/2018,07/07/2018,0,0,0,0,220,175,300,695
Queens,Queensbridge Park,07/01/2018,07/07/2018,0,0,0,0,50,5,47,102
Queens,Charybdis Playground - CPI,07/01/2018,07/07/2018,0,0,77,82,63,112,92,426
Queens,Beach 30th Playground - CPI,07/01/2018,07/07/2018,0,0,0,0,75,42,10,127
Queens,Beach 59th Street Playground - CPI,07/01/2018,07/07/2018,0,0,0,125,0,0,0,125
Queens,Beach 30th Playground - CPI,06/24/2018,06/30/2018,0,0,0,0,54,112,49,215
Staten Island,Corporal Thompson - CPI,07/01/2018,07/07/2018,0,0,0,0,135,130,185,450
Queens,Bayswater Park - CPI,07/01/2018,07/07/2018,0,0,0,0,80,21,184,285
Staten Island,Corporal Thompson - CPI,06/24/2018,06/30/2018,0,0,120,130,120,155,0,525
Staten Island,Corporal Thompson - CPI,06/17/2018,06/23/2018,0,0,100,80,85,120,140,525
Staten Island,Corporal Thompson - CPI,06/10/2018,06/16/2018,0,0,95,105,110,110,150,570
Staten Island,Corporal Thompson - CPI,06/03/2018,06/09/2018,0,0,115,85,135,100,155,590
Queens,PO Edward Byrne Park,07/01/2018,07/07/2018,0,0,0,0,70,13,81,164
Staten Island,Corporal Thompson - CPI,05/27/2018,06/02/2018,0,0,45,60,40,38,0,183
Bronx,Rev. James Polite Playground - CPI,07/01/2018,07/07/2018,0,0,28,0,42,0,33,103
Bronx,Horseshoe Playground - CPI,07/01/2018,07/07/2018,0,0,28,0,42,0,33,103
Bronx,Slattery Playground - CPI,07/01/2018,07/07/2018,0,0,0,0,60,0,50,110
Bronx,Zimmerman Playground,07/01/2018,07/07/2018,0,0,0,0,23,0,39,62
Bronx,St. James Park,07/01/2018,07/07/2018,0,0,0,0,140,0,190,330
Bronx,Loreto Playground,07/01/2018,07/07/2018,0,0,0,0,15,0,15,30
Bronx,Martin Van Buren Playground,07/01/2018,07/07/2018,0,0,70,0,47,0,350,467
Bronx,Mott Playground - CPI,07/01/2018,07/07/2018,0,0,28,0,31,0,26,85
Bronx,St Mary's East Playground,07/01/2018,07/07/2018,0,0,0,0,30,0,35,65
Bronx,Willis Playground - CPI,07/01/2018,07/07/2018,0,0,25,0,30,0,30,85
Bronx,Clark Playground - CPI,07/01/2018,07/07/2018,0,0,10,0,15,0,32,57
Bronx,PFC Lozada Playground - CPI,07/01/2018,07/07/2018,0,0,24,0,52,0,38,114
Bronx,Dawson Playground - CPI,07/01/2018,07/07/2018,0,0,10,0,63,0,52,125
Bronx,Tiffany Playground,07/01/2018,07/07/2018,0,0,27,0,22,0,20,69
Queens,Electric Playground,06/24/2018,06/30/2018,0,0,0,13,22,0,0,35
Queens,Rufus King Park,06/24/2018,06/30/2018,0,0,0,108,187,0,0,295
Queens,Athens Square Park - CPI,06/24/2018,06/30/2018,0,0,100,65,70,60,0,295
Queens,PO Edward Byrne Park,06/24/2018,06/30/2018,0,31,123,0,70,0,0,224
Queens,Suphtin Playground,06/24/2018,06/30/2018,0,0,193,0,46,64,92,395
Queens,Bayswater Park - CPI,06/24/2018,06/30/2018,0,0,0,0,162,44,172,378
Queens,Linden Playground (Park of the Americas) - CPI,06/02/2018,06/30/2018,0,0,230,368,210,478,0,1286
Queens,Queensbridge Park,06/24/2018,06/30/2018,0,0,136,69,49,103,119,476
Queens,Hoover - Manton Playgrounds,06/24/2018,06/30/2018,0,0,0,109,119,35,0,263
Queens,Playground for All Children - CPI,06/24/2018,06/30/2018,0,0,0,228,81,406,0,715
Queens,Charybdis Playground - CPI,06/24/2018,06/30/2018,0,0,90,114,122,96,91,513
Queens,Beach 59th Street Playground - CPI,06/24/2018,06/30/2018,0,0,100,100,90,200,400,890
Brooklyn,Dreier Offerman - CPI,06/24/2018,06/30/2018,0,0,0,65,0,51,40,156
Brooklyn,Dyker Beach Park - CPI,06/24/2018,06/30/2018,0,0,0,180,50,220,0,450
Brooklyn,Seth Low - CPI,06/10/2018,06/16/2018,0,0,0,50,80,75,0,205
Brooklyn,Century Playground - CPI,06/24/2018,06/30/2018,0,0,0,35,50,50,55,190
Brooklyn,Century Playground - CPI,06/17/2018,06/23/2018,0,0,50,55,50,60,0,215
Brooklyn,Seth Low - CPI,06/17/2018,06/23/2018,0,0,25,40,60,50,0,175
Brooklyn,Seth Low - CPI,06/24/2018,06/30/2018,0,0,50,75,15,50,60,250
Bronx,Rev. James Polite Playground - CPI,06/24/2018,06/30/2018,0,0,19,15,0,0,0,34
Bronx,Claremont Park,06/24/2018,06/30/2018,0,0,15,10,10,10,0,45
Bronx,Dawson Playground - CPI,06/24/2018,06/30/2018,0,0,0,13,35,0,57,105
Bronx,Mott Playground - CPI,06/24/2018,06/30/2018,0,0,21,18,26,23,28,116
Bronx,Horseshoe Playground - CPI,06/24/2018,06/30/2018,0,0,18,24,12,42,60,156
Bronx,Martin Van Buren Playground,06/24/2018,06/30/2018,0,0,35,92,50,109,0,286
Bronx,Clark Playground - CPI,06/24/2018,06/30/2018,0,0,20,16,14,39,0,89
Bronx,Slattery Playground - CPI,06/24/2018,06/30/2018,0,0,30,30,15,60,60,195
Bronx,PFC Lozada Playground - CPI,06/24/2018,06/30/2018,0,0,31,43,9,24,0,107
Bronx,St Mary's East Playground,06/24/2018,06/30/2018,0,0,15,20,11,25,30,101
Bronx,Willis Playground - CPI,06/24/2018,06/30/2018,0,0,40,35,20,45,25,165
Bronx,Barreto Playground - CPI,06/24/2018,06/30/2018,0,0,19,30,13,0,0,62
Bronx,Tiffany Playground,06/24/2018,06/30/2018,0,0,0,0,0,0,0,0
Manhattan,Columbus Park - CPI,06/17/2018,06/23/2018,0,0,200,220,216,225,201,1062
Manhattan,Jackie Robinson Playground - CPI,06/17/2018,06/23/2018,0,0,90,130,73,98,83,474
Manhattan,Carmansville Playground - CPI,06/17/2018,06/23/2018,0,0,380,420,480,520,330,2130
Manhattan,St. Nicholas playground - CPI,06/17/2018,06/23/2018,0,0,42,57,100,0,60,259
Manhattan,White Park - CPI,06/17/2018,06/23/2018,0,0,100,105,120,135,0,460
Manhattan,J Hood Wright - CPI,06/17/2018,06/23/2018,0,0,215,219,218,0,205,857
Manhattan,Seward Park - CPI,06/17/2018,06/23/2018,0,0,625,500,575,0,0,1700
Manhattan,"Martin Luther King, Jr. Playground - CPI",06/17/2018,06/23/2018,0,0,80,80,40,0,30,230
Manhattan,Corporal Seravalli Playground,06/17/2018,06/23/2018,0,0,55,50,0,0,0,105
Manhattan,Tompkins Square Park - CPI,06/17/2018,06/23/2018,0,0,129,83,103,0,59,374
Manhattan,Raoul Wallenberg Playground - CPI,06/17/2018,06/23/2018,0,0,120,135,225,0,0,480
Manhattan,Seward Park - CPI,06/10/2018,06/16/2018,0,0,0,0,0,0,29,29
Queens,Beach 59th Street Playground - CPI,06/17/2018,06/23/2018,0,0,90,97,66,75,100,428
Queens,Hoover - Manton Playgrounds,06/17/2018,06/23/2018,0,0,165,170,59,213,35,642
Queens,Colden Playground - CPI,06/17/2018,06/23/2018,0,0,711,619,262,547,196,2335
Queens,Bayswater Park - CPI,06/17/2018,06/23/2018,0,0,141,122,128,342,79,812
Queens,Athens Square Park - CPI,06/17/2018,06/23/2018,0,0,60,50,55,70,55,290
Queens,Linden Park,06/17/2018,06/23/2018,0,0,395,306,343,420,293,1757
Queens,Charybdis Playground - CPI,06/17/2018,06/23/2018,0,0,111,106,72,108,0,397
Queens,Queensbridge Park,06/17/2018,06/23/2018,0,0,101,116,36,46,44,343
Queens,Suphtin Playground,06/17/2018,06/23/2018,0,0,64,93,64,50,65,336
Queens,PO Edward Byrne Park,06/17/2018,06/23/2018,135,0,84,114,65,66,62,526
Queens,Maple Playground - CPI,06/17/2018,06/23/2018,0,0,175,175,0,200,200,750
Queens,Playground for All Children - CPI,06/17/2018,06/23/2018,0,0,123,193,0,121,93,530
Queens,Rufus King Park,06/17/2018,06/23/2018,0,0,220,0,197,285,0,702
Brooklyn,Dreier Offerman - CPI,06/17/2018,06/23/2018,0,0,40,20,45,25,0,130
Brooklyn,Dyker Beach Park - CPI,06/17/2018,06/23/2018,0,0,180,210,160,220,0,770
Brooklyn,Garibaldi Playground - CPI,06/17/2018,06/23/2018,0,0,2,2,1,1,0,6
Bronx,Slattery Playground - CPI,06/17/2018,06/23/2018,0,0,40,30,50,50,0,170
Bronx,Dawson Playground - CPI,06/17/2018,06/23/2018,0,0,38,29,53,23,0,143
Bronx,PFC Lozada Playground - CPI,06/17/2018,06/23/2018,0,0,28,31,34,33,0,126
Bronx,Tiffany Playground,06/17/2018,06/23/2018,0,0,28,33,40,0,0,101
Bronx,Mott Playground - CPI,06/17/2018,06/23/2018,0,0,25,22,30,33,0,110
Bronx,St Mary's East Playground,06/17/2018,06/23/2018,0,0,7,4,3,8,0,22
Bronx,Martin Van Buren Playground,06/17/2018,06/23/2018,0,0,32,45,51,10,0,138
Bronx,Rev. James Polite Playground - CPI,06/17/2018,06/23/2018,0,0,7,11,18,15,0,51
Bronx,Claremont Park,06/17/2018,06/23/2018,0,0,0,30,40,20,0,90
Bronx,Horseshoe Playground - CPI,06/17/2018,06/23/2018,0,0,32,28,30,25,0,115
Queens,Electric Playground,06/10/2018,06/16/2018,0,0,13,9,11,8,0,41
Queens,Playground for All Children - CPI,06/10/2018,06/16/2018,0,0,611,137,376,369,665,2158
Queens,Athens Square Park - CPI,06/10/2018,06/16/2018,0,0,85,0,95,70,65,315
Queens,Beach 30th Playground - CPI,06/10/2018,06/16/2018,0,0,25,10,0,0,93,128
Queens,PO Edward Byrne Park,06/10/2018,06/16/2018,0,0,57,0,0,15,350,422
Queens,Bayswater Park - CPI,06/10/2018,06/16/2018,84,131,0,0,0,148,225,588
Queens,Hoover - Manton Playgrounds,06/10/2018,06/16/2018,0,0,176,22,0,23,0,221
Queens,Beach 59th Street Playground - CPI,06/10/2018,06/16/2018,0,69,70,44,180,120,0,483
Queens,Suphtin Playground,06/10/2018,06/16/2018,0,0,111,2,60,250,206,629
Queens,Rufus King Park,06/10/2018,06/16/2018,0,0,326,70,223,187,0,806
Queens,Linden Playground (Park of the Americas) - CPI,06/10/2018,06/16/2018,0,0,0,107,259,535,450,1351
Queens,Queensbridge Park,06/10/2018,06/16/2018,0,0,76,2,0,68,300,446
Queens,Maple Playground - CPI,06/10/2018,06/16/2018,0,0,150,100,150,0,0,400
Queens,Charybdis Playground - CPI,06/10/2018,06/16/2018,0,0,87,7,94,200,178,566
Brooklyn,Dyker Beach Park - CPI,06/10/2018,06/16/2018,0,0,0,120,180,160,0,460
Brooklyn,John J Carty Park - CPI,06/10/2018,06/16/2018,0,0,175,71,160,180,0,586
Brooklyn,Dreier Offerman - CPI,06/10/2018,06/16/2018,0,0,80,0,55,40,65,240
Brooklyn,Century Playground - CPI,06/10/2018,06/16/2018,0,0,55,0,50,50,0,155
Bronx,Barreto Playground - CPI,06/10/2018,06/16/2018,0,0,0,0,11,0,0,11
Bronx,Willis Playground - CPI,06/10/2018,06/16/2018,0,0,25,0,35,50,0,110
Bronx,Slattery Playground - CPI,06/10/2018,06/16/2018,0,0,30,0,30,60,0,120
Bronx,St Mary's East Playground,06/10/2018,06/16/2018,0,0,8,0,18,15,0,41
Bronx,Claremont Park,06/10/2018,06/16/2018,0,0,35,0,55,40,0,130
Bronx,Mott Playground - CPI,06/10/2018,06/16/2018,0,0,28,0,0,30,0,58
Bronx,PFC Lozada Playground - CPI,06/10/2018,06/16/2018,0,0,29,0,21,27,55,132
Bronx,Horseshoe Playground - CPI,06/10/2018,06/16/2018,0,0,28,0,32,42,34,136
Bronx,Dawson Playground - CPI,06/10/2018,06/16/2018,0,0,28,0,40,47,36,151
Bronx,Rev. James Polite Playground - CPI,06/10/2018,06/16/2018,0,0,0,0,32,42,34,108
Bronx,Tiffany Playground,06/10/2018,06/16/2018,0,0,25,0,35,31,0,91
Bronx,Clark Playground - CPI,06/10/2018,06/16/2018,0,0,14,0,25,33,0,72
Queens,Athens Square Park - CPI,06/03/2018,06/09/2018,0,0,40,90,80,80,50,340
Queens,Playground for All Children - CPI,06/03/2018,06/09/2018,0,0,0,466,340,326,0,1132
Queens,Queensbridge Park,06/03/2018,06/09/2018,0,0,49,74,88,55,141,407
Queens,Maple Playground - CPI,06/03/2018,06/09/2018,0,0,170,170,0,200,300,840
Queens,Charybdis Playground - CPI,06/03/2018,06/09/2018,0,0,0,147,0,162,0,309
Queens,Linden Playground (Park of the Americas) - CPI,06/03/2018,06/09/2018,0,0,179,290,450,560,0,1479
Manhattan,Poor Richard's Playground - CPI,06/03/2018,06/09/2018,0,0,0,85,0,0,0,85
Manhattan,Jackie Robinson Playground - CPI,06/03/2018,06/09/2018,0,0,75,53,90,140,0,358
Manhattan,Carmansville Playground - CPI,06/03/2018,06/09/2018,0,0,280,420,400,440,0,1540
Manhattan,"Martin Luther King, Jr. Playground - CPI",06/03/2018,06/09/2018,0,0,100,105,110,100,0,415
Manhattan,Raoul Wallenberg Playground - CPI,06/03/2018,06/09/2018,0,0,115,0,200,120,0,435
Manhattan,J Hood Wright - CPI,06/03/2018,06/09/2018,0,0,0,300,450,300,0,1050
Manhattan,Seward Park - CPI,06/03/2018,06/09/2018,0,600,400,575,0,550,0,2125
Manhattan,Tompkins Square Park - CPI,06/03/2018,06/09/2018,0,0,127,72,257,194,0,650
Manhattan,Tompkins Square Park - CPI,04/29/2018,05/05/2018,0,0,0,0,0,0,20,20
Manhattan,J Hood Wright - CPI,05/27/2018,06/02/2018,0,0,390,500,400,290,0,1580
Manhattan,"Martin Luther King, Jr. Playground - CPI",05/27/2018,06/02/2018,0,0,0,0,100,90,95,285
Manhattan,St. Nicholas Playground South,05/27/2018,06/02/2018,0,0,87,67,0,85,0,239
Manhattan,Raoul Wallenberg Playground - CPI,05/27/2018,06/02/2018,0,0,200,195,0,115,0,510
Manhattan,White Park - CPI,05/27/2018,06/02/2018,0,0,0,105,0,130,0,235
Manhattan,Jackie Robinson Playground - CPI,05/27/2018,06/02/2018,0,0,186,65,65,58,0,374
Manhattan,Tompkins Square Park - CPI,05/27/2018,06/02/2018,0,0,0,114,0,83,0,197
Manhattan,Corporal Seravalli Playground,05/27/2018,06/02/2018,0,0,45,47,0,41,0,133
Manhattan,Seward Park - CPI,05/27/2018,06/02/2018,0,600,0,675,0,550,0,1825
Manhattan,Seward Park - CPI,05/20/2018,05/26/2018,0,500,0,525,425,550,600,2600
Brooklyn,Seth Low - CPI,06/03/2018,06/09/2018,0,0,0,50,75,0,0,125
Brooklyn,Century Playground - CPI,06/03/2018,06/09/2018,0,0,65,70,0,75,0,210
Queens,PO Edward Byrne Park,06/03/2018,06/09/2018,0,0,39,16,175,58,233,521
Brooklyn,Dreier Offerman - CPI,06/03/2018,06/09/2018,0,0,0,30,20,25,30,105
Queens,Beach 59th Street Playground - CPI,06/03/2018,06/09/2018,0,0,20,57,60,106,300,543
Queens,Bayswater Park - CPI,06/03/2018,06/09/2018,44,51,0,0,0,0,112,207
Brooklyn,John J Carty Park - CPI,06/03/2018,06/09/2018,0,0,0,130,0,185,0,315
Queens,Suphtin Playground,06/03/2018,06/09/2018,0,0,31,46,0,96,0,173
Queens,Beach 30th Playground - CPI,06/03/2018,06/09/2018,0,0,28,124,36,66,40,294
Brooklyn,Dyker Beach Park - CPI,06/03/2018,06/09/2018,0,0,120,80,100,120,0,420
Queens,Rufus King Park,06/03/2018,06/09/2018,0,0,246,216,226,220,0,908
Queens,Hoover - Manton Playgrounds,06/03/2018,06/09/2018,0,0,170,152,660,150,0,1132
Bronx,PFC Lozada Playground - CPI,06/03/2018,06/09/2018,0,0,12,21,17,37,0,87
Bronx,St Mary's East Playground,06/03/2018,06/09/2018,0,0,12,11,9,13,15,60
Bronx,Clark Playground - CPI,06/03/2018,06/09/2018,0,0,15,20,30,25,45,135
Bronx,Tiffany Playground,06/03/2018,06/09/2018,0,0,18,30,0,23,0,71
Bronx,Martin Van Buren Playground,06/03/2018,06/09/2018,0,0,50,0,80,50,90,270
Bronx,Dawson Playground - CPI,06/03/2018,06/09/2018,0,0,15,27,38,41,45,166
Bronx,Horseshoe Playground - CPI,06/03/2018,06/09/2018,0,0,27,0,23,22,30,102
Bronx,Mott Playground - CPI,06/03/2018,06/09/2018,0,0,0,28,31,34,26,119
